CustomerID,Age,Gender,AnnualIncome,PurchaseAmount,PurchaseFrequency,LastPurchaseDate,ProductCategory,LoyaltyProgramMember,CustomerRating
2304,33,Male,67374,341.1833811,33,22-04-2029,Electronics,1,2.16592269
2305,67,Female,62907,492.5504066,23,23-04-2029,Clothing,1,4.875369628
2306,59,Female,70071,19.27398183,13,24-04-2029,Clothing,1,2.277688395
2307,25,Female,54812,172.3792943,49,25-04-2029,Clothing,1,1.373019479
2308,67,Male,69570,58.38736596,14,26-04-2029,Books,0,3.830213424
2309,38,Female,70901,134.840941,14,27-04-2029,Toys,0,3.936017018
2310,18,Other,80186,420.2495101,16,28-04-2029,Electronics,0,2.141830881
2311,25,Other,70251,21.00001634,49,29-04-2029,Toys,1,2.190687917
2312,46,Male,85171,262.4905532,38,30-04-2029,Toys,0,2.875571942
2313,49,Other,56160,285.7287102,39,01-05-2029,Clothing,0,1.087155799
2314,55,Male,39156,282.7698176,26,02-05-2029,,0,4.157292041
2315,22,Female,,240.2720515,26,03-05-2029,Toys,1,2.268355149
2316,64,Female,99980,396.3484676,1,04-05-2029,Clothing,0,4.415052408
2317,39,Female,92320,71.10382931,32,05-05-2029,Books,0,4.210521686
2318,64,Other,37929,158.7356227,15,06-05-2029,Electronics,1,3.645608132
2319,51,Male,86606,309.7843965,21,07-05-2029,Toys,1,2.299499468
2320,18,Female,108442,347.0209263,18,08-05-2029,Electronics,0,3.065266247
2321,43,Male,82559,205.0534737,30,09-05-2029,Books,1,2.77931703
2322,60,Female,74205,438.3087753,,10-05-2029,Clothing,0,2.355527545
2323,27,Other,88475,210.6692314,24,11-05-2029,Home,1,4.392545157
2324,47,Other,84341,204.3741865,30,12-05-2029,Books,0,2.934028298
2325,67,Male,115377,22.92259444,2,13-05-2029,Home,0,4.330892391
2326,35,Other,62863,277.8149614,19,14-05-2029,Electronics,1,1.420873897
2327,34,Other,101837,355.7970151,47,15-05-2029,Toys,1,1.564099154
2328,43,Male,85439,61.64689094,44,16-05-2029,Clothing,1,4.90928122
2329,25,Female,27194,156.1892192,47,17-05-2029,Books,1,3.35107385
2330,64,Other,91387,391.7221921,25,18-05-2029,Clothing,0,3.039078694
2331,57,Male,101914,186.1301205,14,19-05-2029,Home,1,3.092624253
2332,66,Other,86214,124.5932187,6,20-05-2029,Home,0,1.861075096
2333,,Other,116176,337.7393285,12,21-05-2029,Toys,0,3.874815798
2334,44,Other,119292,102.3955949,20,22-05-2029,Home,0,
2335,25,Other,49777,448.3481952,23,23-05-2029,Toys,1,3.293294852
2336,42,Male,46183,57.27120603,30,24-05-2029,Books,0,3.283075186
2337,63,Male,47445,354.7421521,30,25-05-2029,Toys,0,4.656753697
2338,21,Male,87038,252.2766071,38,26-05-2029,Home,1,3.10473124
2339,50,Other,107201,435.6151334,30,27-05-2029,Electronics,0,1.548250784
2340,18,Other,36198,67.46657006,41,28-05-2029,Toys,0,3.291013037
2341,36,Other,41411,340.5579847,30,29-05-2029,Clothing,0,1.365310577
2342,48,Male,70577,288.1670464,36,30-05-2029,Electronics,1,1.815175341
2343,33,Other,35867,242.6446204,49,31-05-2029,Toys,0,1.124434337
2344,31,Female,82501,248.2465954,34,01-06-2029,Clothing,0,3.05317433
2345,65,Other,34266,362.3785961,16,02-06-2029,Electronics,0,1.338130461
2346,22,Female,59422,469.1821192,24,03-06-2029,Toys,1,2.877577514
2347,58,Other,55208,50.16957126,14,04-06-2029,Books,1,4.731780141
2348,43,Male,51213,14.65381057,26,05-06-2029,Clothing,1,3.879045652
2349,45,Other,27367,403.8238723,8,06-06-2029,Books,0,1.309646697
2350,19,Female,99026,58.54384684,14,07-06-2029,Home,0,1.896839249
,67,Female,55362,493.4149141,31,08-06-2029,Toys,0,
2352,23,Other,71588,311.5773832,2,09-06-2029,Toys,0,4.578807444
2353,26,Female,58285,327.1788657,48,10-06-2029,Clothing,0,1.131674347
2354,50,Female,94755,103.451393,4,11-06-2029,Toys,1,4.249804527
2355,58,Male,91846,123.9545936,1,12-06-2029,Home,0,3.247255521
2356,42,Other,56307,331.3784,20,13-06-2029,Toys,0,3.184365301
2357,65,Other,115167,455.3147848,14,14-06-2029,Electronics,1,4.831252731
2358,30,Other,100280,491.2833245,40,15-06-2029,Books,1,3.99057845
2359,26,Female,39867,103.0253186,25,16-06-2029,Home,0,4.400475472
2360,30,Other,76523,71.38921324,25,17-06-2029,Home,1,2.415982278
2361,48,Other,104161,32.91867209,3,18-06-2029,Books,1,3.217456163
2362,58,Male,26378,434.807024,5,19-06-2029,Books,1,3.46162271
2363,28,Male,104685,150.8838492,38,20-06-2029,Home,0,2.286335761
2364,21,Male,96958,5.896956765,26,21-06-2029,Books,1,3.2809925
2365,51,Female,47926,115.7899526,40,22-06-2029,Clothing,0,1.946621518
2366,55,Other,118707,173.5183346,38,23-06-2029,Books,1,
2367,63,Male,33180,495.5381539,38,24-06-2029,Electronics,0,2.495881037
2368,21,Male,112837,264.153089,4,25-06-2029,Electronics,0,3.957158515
2369,55,Male,56931,106.3334041,7,26-06-2029,Clothing,0,4.664748592
2370,36,Other,44014,170.7350806,30,27-06-2029,Books,1,2.830856206
2371,23,Other,116472,168.5023053,30,28-06-2029,Electronics,1,3.571294753
2372,51,Other,99872,14.7642445,19,29-06-2029,Toys,1,1.412148524
2373,35,Female,78502,71.91561181,39,30-06-2029,Books,0,4.617855034
2374,30,Female,107736,349.1222476,35,01-07-2029,Clothing,1,3.274416854
2375,58,Male,25470,,40,02-07-2029,Books,1,4.121352991
2376,40,Other,116395,119.2134669,33,,Home,0,4.177764804
2377,36,Male,34953,178.6149627,33,,Home,1,2.025922105
2378,62,Other,58507,380.0787975,14,05-07-2029,Electronics,0,3.116697813
2379,28,Other,112969,293.2884776,38,06-07-2029,Home,1,4.841919006
2380,18,Other,111493,346.0549926,10,07-07-2029,Clothing,0,1.358538179
2381,41,Female,26523,285.6711011,28,08-07-2029,Electronics,0,3.732199592
2382,24,Female,106923,343.3782505,14,09-07-2029,Clothing,1,4.849056312
2383,42,Other,77190,6.406866064,36,10-07-2029,Clothing,0,2.202308432
2384,38,Male,67761,465.7945815,38,11-07-2029,Home,1,4.445791686
2385,32,Other,51169,59.90551428,16,12-07-2029,Home,1,4.734630182
2386,18,Other,65641,206.0933025,21,13-07-2029,Clothing,1,3.988344838
2387,29,Male,,386.6639933,28,14-07-2029,Home,1,1.925313249
2388,24,Other,49661,220.4392054,33,15-07-2029,Home,0,2.336002875
2389,32,Male,33419,473.6870631,6,16-07-2029,Home,0,1.143237178
2390,38,Female,34457,236.4565295,41,17-07-2029,Books,0,4.325812937
2391,36,Female,87600,438.0950058,15,18-07-2029,Clothing,1,4.398444746
2392,46,Male,96102,406.3599161,,19-07-2029,Toys,1,3.53084124
2393,42,Female,53085,490.5882199,3,20-07-2029,Clothing,0,2.410111405
2394,50,Female,117064,463.6411515,43,21-07-2029,Electronics,0,1.307244111
2395,66,Male,70654,449.5712982,47,22-07-2029,Home,1,4.01223044
2396,49,Female,26130,367.1441486,35,23-07-2029,Home,1,3.906104774
2397,66,Other,22042,186.6640829,14,24-07-2029,Toys,1,4.650410087
2398,52,Other,90134,57.53208219,2,25-07-2029,Electronics,0,3.922128084
2399,61,Male,62982,345.8793009,29,26-07-2029,Books,1,4.314779769
2400,55,Female,118422,489.4337703,4,27-07-2029,Clothing,0,3.983818472
2401,43,Other,85185,364.6691965,26,28-07-2029,Books,1,3.522748753
2402,28,Other,53477,464.7210378,12,29-07-2029,Electronics,0,2.707865577
2403,52,Female,72709,403.1308329,2,30-07-2029,Toys,1,4.608469235
2404,25,Female,48716,85.74176418,17,31-07-2029,Electronics,0,3.603874288
2405,63,Other,98137,128.3558664,35,01-08-2029,Toys,0,2.593421288
2406,31,Other,56018,174.2234729,10,02-08-2029,Books,0,1.333877181
2407,27,Male,28061,88.28891995,48,03-08-2029,Books,1,2.162819424
2408,19,Male,28609,292.9174097,,04-08-2029,Electronics,0,3.174906939
2409,63,Other,55371,487.8480094,41,05-08-2029,Electronics,0,2.10254148
,26,Male,103021,381.9221226,43,06-08-2029,Home,1,1.884941392
2411,20,Other,40805,214.5764408,21,07-08-2029,Toys,0,3.109574056
2412,38,Other,27857,7.229718085,15,08-08-2029,Home,0,1.679281384
,43,Male,31620,160.0716255,35,09-08-2029,Clothing,1,4.201640253
2414,25,Male,28177,265.7458474,48,10-08-2029,Clothing,0,2.937472605
2415,65,Female,,165.5041826,21,11-08-2029,Electronics,1,3.295451096
2416,19,Female,108578,59.9622869,21,12-08-2029,Books,0,1.58953307
2417,23,Female,104181,224.1686536,21,13-08-2029,Clothing,1,2.298305343
2418,45,Other,109941,130.3601444,44,14-08-2029,Clothing,0,2.640358733
2419,46,Male,31826,455.0700263,32,15-08-2029,Home,0,4.232851322
2420,43,Other,33890,55.36849161,5,16-08-2029,Home,0,4.080638092
2421,42,Male,102428,29.33055122,39,17-08-2029,Clothing,1,1.891909899
2422,29,Other,78031,7.630513732,9,18-08-2029,Electronics,0,3.464716326
2423,22,,95020,167.3944938,18,19-08-2029,Home,0,1.973825431
2424,51,Female,25495,331.8914849,21,20-08-2029,Clothing,1,4.952988623
2425,65,Female,48481,366.5548077,8,21-08-2029,Books,1,4.808495513
2426,54,Other,31267,229.3645333,44,22-08-2029,Home,1,3.253058882
2427,32,Male,26743,343.742682,34,23-08-2029,Clothing,0,3.795610288
2428,61,Male,74800,183.1574479,10,24-08-2029,Toys,,4.205721529
2429,53,Female,68773,335.5640789,41,25-08-2029,Home,0,3.88399368
2430,32,Female,77042,25.09501272,24,26-08-2029,Toys,1,3.799314764
2431,60,Female,69476,198.4227274,40,27-08-2029,Home,1,4.834216032
2432,65,Female,112105,396.4705904,24,28-08-2029,Home,0,3.385824425
2433,40,Male,48552,,32,29-08-2029,Toys,0,3.545210687
2434,23,Other,85242,359.4936455,33,30-08-2029,Electronics,1,4.397075002
2435,63,Other,65772,106.0981172,38,31-08-2029,Clothing,1,
2436,67,Other,63730,127.3665339,44,01-09-2029,Electronics,1,3.931730488
2437,61,Other,48948,498.06392,49,02-09-2029,Electronics,0,1.936674745
2438,60,Female,96311,56.17211356,34,03-09-2029,Clothing,1,2.485067696
2439,62,Female,89093,94.42803596,11,04-09-2029,Books,1,1.589205383
2440,38,Female,89123,69.36299655,,05-09-2029,Electronics,1,3.023061769
2441,40,Other,36535,167.189207,18,06-09-2029,Electronics,1,2.822909603
2442,60,Female,86490,,23,07-09-2029,Electronics,0,4.988651257
2443,33,Female,66562,251.35554,22,08-09-2029,Books,1,3.444834611
2444,,Male,109080,240.6302499,43,09-09-2029,Home,0,4.145779293
2445,32,Male,78535,451.2452816,18,10-09-2029,Toys,0,2.336058683
2446,42,Female,118991,22.19627399,40,11-09-2029,Toys,,4.326181325
2447,53,Male,61269,163.3403905,47,12-09-2029,Books,1,3.460339866
2448,28,Male,100674,300.3456565,41,13-09-2029,Electronics,0,3.787969326
2449,68,Female,62462,304.3768721,47,,Toys,1,2.177723112
2450,32,Female,23127,242.6624834,39,15-09-2029,Books,0,3.194553567
2451,21,Female,43147,408.7544427,20,16-09-2029,Clothing,1,3.536147894
2452,38,Female,65528,36.04747485,13,17-09-2029,Toys,0,3.356378703
2453,30,Other,97095,408.666444,45,18-09-2029,Clothing,0,4.660774846
2454,39,Other,88931,249.903349,1,19-09-2029,Electronics,0,4.593090658
2455,36,Female,110925,71.21154406,4,20-09-2029,Toys,1,4.883936232
2456,51,Male,86381,443.4224472,24,21-09-2029,Books,,3.669712024
2457,31,Female,119468,326.3682459,36,22-09-2029,Home,0,4.887656521
2458,21,Female,83749,85.95511498,36,23-09-2029,Toys,1,4.329912
2459,65,Male,58672,21.65661308,45,24-09-2029,Toys,1,2.083328561
2460,69,Other,33731,74.84927592,2,25-09-2029,Toys,0,2.709742678
2461,63,Female,74512,306.3549903,28,26-09-2029,Toys,0,1.953569769
2462,44,Female,118658,93.75163645,26,27-09-2029,Books,1,1.016788643
2463,46,Other,71024,116.7527221,23,28-09-2029,Books,0,1.752195013
2464,64,Other,23832,17.44416425,15,29-09-2029,Home,1,1.016242345
2465,45,Male,52332,362.8506828,36,30-09-2029,Books,1,3.879353845
2466,52,Other,32467,406.1303779,27,01-10-2029,Books,1,2.702137191
2467,25,Other,61025,399.4398475,6,02-10-2029,Electronics,0,2.250298908
2468,33,Other,33107,68.14623493,35,03-10-2029,Electronics,1,4.046883564
2469,59,Male,97994,452.1340581,39,04-10-2029,Clothing,0,4.329947098
2470,53,Other,114202,337.7780206,38,05-10-2029,Home,0,4.901198155
2471,47,Other,63481,449.2766681,35,06-10-2029,Electronics,1,3.568054339
2472,35,Male,22581,226.3444497,36,07-10-2029,Home,1,2.846115834
2473,19,Other,95118,221.2926562,10,08-10-2029,Home,1,2.221057206
2474,66,Other,71638,393.3455767,30,09-10-2029,Toys,1,1.889272837
2475,30,Male,28418,51.18243846,41,10-10-2029,Home,0,1.851703802
2476,21,Female,113627,262.8326481,38,11-10-2029,Toys,0,2.636757499
2477,43,Male,49113,419.0101966,29,12-10-2029,Clothing,1,4.967145421
2478,42,Other,104363,415.9453187,43,13-10-2029,Clothing,0,1.00341479
2479,47,Other,83044,478.2857639,39,14-10-2029,Clothing,1,1.788823589
2480,28,Other,99955,,4,15-10-2029,Toys,0,1.75357193
2481,24,Male,81030,107.8464616,5,16-10-2029,Toys,0,
2482,48,Other,31814,15.03875587,4,17-10-2029,Clothing,0,2.40993891
2483,61,Other,119340,242.3108203,36,18-10-2029,Toys,,2.829043218
2484,27,Male,30024,259.2834135,45,19-10-2029,Books,0,1.594496522
2485,56,Female,83288,123.9299793,16,20-10-2029,Books,0,2.619988156
2486,30,Female,77836,66.72523633,25,21-10-2029,Toys,0,1.412799248
2487,48,Other,27435,295.1730423,14,22-10-2029,Toys,0,3.132173152
2488,24,Male,87084,383.3065586,11,23-10-2029,Electronics,1,1.391753462
2489,66,Other,90601,496.6112813,29,24-10-2029,Electronics,0,4.162033525
2490,59,Male,108416,380.3597955,34,25-10-2029,Home,1,3.26640687
2491,59,Male,23407,397.8480451,,26-10-2029,Home,1,3.895871495
2492,53,Female,118943,310.1481347,14,27-10-2029,Home,0,2.674065547
2493,37,Female,52940,493.0317162,24,28-10-2029,Clothing,0,
2494,21,Male,25666,321.7784106,39,29-10-2029,Books,1,1.392835556
2495,24,Other,57122,430.8253768,26,30-10-2029,Clothing,1,3.095422428
2496,18,Female,45092,473.1633999,43,31-10-2029,Toys,1,3.058008659
2497,61,Other,95645,465.2799577,36,01-11-2029,Electronics,0,2.872408178
2498,62,Female,46505,193.8005952,39,02-11-2029,Toys,0,3.962073459
2499,59,Female,56713,43.93771887,16,03-11-2029,Toys,1,4.3300176
2500,64,Other,74387,90.07748276,38,04-11-2029,Electronics,1,4.0031587
2501,30,Female,63169,34.31553617,32,05-11-2029,Toys,1,1.575462971
2502,39,Female,93282,57.17148274,6,06-11-2029,Home,0,3.488238037
2503,38,Other,97511,96.40236672,34,07-11-2029,Electronics,0,1.321292423
2504,39,Female,71742,173.8416867,8,08-11-2029,Toys,1,3.77848915
2505,45,Female,60522,274.0521251,30,09-11-2029,Home,0,2.527356386
2506,26,Female,101132,357.2826194,27,10-11-2029,Home,1,1.529995825
2507,43,Other,119397,109.4090314,7,11-11-2029,Books,0,4.448203428
2508,26,Male,23880,337.8985901,27,12-11-2029,Home,1,3.456033356
2509,32,Other,63454,353.6082419,25,13-11-2029,Clothing,0,2.418899872
2510,27,Male,,281.5180567,,14-11-2029,Electronics,,1.122908719
2511,,Female,63539,452.2908456,41,15-11-2029,Electronics,0,3.149241036
2512,59,Male,88321,59.94243289,15,16-11-2029,Electronics,0,4.692903514
2513,25,Other,107985,92.67512151,25,17-11-2029,Toys,0,3.385519331
2514,41,Other,34799,217.1890881,22,18-11-2029,Toys,0,4.886602418
2515,33,Female,80102,67.72280394,18,19-11-2029,Clothing,0,1.545804473
2516,66,Male,70726,285.3165911,12,20-11-2029,Home,1,3.273220418
2517,43,Female,68784,202.208231,23,21-11-2029,Toys,1,
2518,44,Female,63333,145.8749183,45,22-11-2029,Home,1,3.102162925
2519,54,Other,60828,89.14495744,39,23-11-2029,Home,0,1.364265424
2520,21,Male,89526,170.992428,,24-11-2029,Toys,0,3.331544006
2521,67,Male,74362,305.9398787,10,25-11-2029,Toys,0,3.446951623
2522,41,Male,73997,290.0136794,30,26-11-2029,Clothing,1,3.914836994
2523,36,Male,70341,85.9938801,10,27-11-2029,Books,1,4.044846061
2524,53,Female,39073,66.83530632,34,28-11-2029,Electronics,1,4.083090753
2525,56,Female,34549,18.20499749,46,29-11-2029,Toys,1,3.653777575
2526,27,Other,103795,11.15066893,13,30-11-2029,Toys,1,1.863244746
2527,42,Female,76920,440.5061657,29,01-12-2029,Home,1,2.616943023
2528,35,Female,105326,27.31898372,38,02-12-2029,Books,0,4.10451989
2529,36,Other,95515,366.9544494,41,03-12-2029,Toys,1,4.813707934
2530,53,Other,40316,436.6326226,45,04-12-2029,Books,0,1.315787859
2531,27,Other,46183,53.53863504,9,05-12-2029,Electronics,1,3.142146711
2532,,Female,113860,220.9692048,13,,Home,1,2.250089085
2533,67,Female,44624,481.3399767,37,07-12-2029,Clothing,0,1.901575577
2534,22,Other,82515,,14,08-12-2029,Electronics,0,3.023242734
2535,64,Other,105781,247.4034958,,09-12-2029,Books,0,3.424357362
2536,66,Other,66705,382.4727008,9,10-12-2029,Books,1,1.039088926
2537,52,Female,109326,417.5219241,8,11-12-2029,Electronics,1,4.120826289
2538,61,Female,46756,177.2733468,39,12-12-2029,Books,0,4.279528525
2539,51,Male,80390,446.6156939,40,13-12-2029,Clothing,1,4.862043298
2540,50,Female,88369,237.8842932,3,14-12-2029,Clothing,0,1.722574933
2541,38,Female,90821,266.264645,47,15-12-2029,Books,1,3.378210249
2542,34,Female,29589,499.8552807,40,16-12-2029,Books,1,2.706501494
,39,Other,34116,422.4349682,33,17-12-2029,Clothing,1,2.339311406
2544,65,Female,93181,184.0761529,32,18-12-2029,Books,0,3.262533806
2545,,Other,64786,10.12107025,7,19-12-2029,Toys,1,4.129532373
2546,32,Male,114686,314.9561665,19,20-12-2029,Home,0,1.092211134
2547,52,Male,96425,353.4371459,34,21-12-2029,Toys,0,4.87760045
2548,45,Other,50286,327.1473316,14,22-12-2029,Books,0,4.239526343
2549,24,Other,35994,484.0918638,47,23-12-2029,Books,0,4.004614815
2550,49,Other,110198,432.1706585,46,24-12-2029,Home,0,4.041549529
2551,28,Female,46639,227.1716881,19,25-12-2029,Books,0,2.556242838
,27,Male,37205,36.1144563,26,26-12-2029,Home,0,4.006482203
2553,26,Other,76677,240.6490909,17,27-12-2029,Clothing,0,2.547080834
2554,31,Female,52930,346.1757899,28,28-12-2029,Home,0,4.594827318
2555,30,Male,93313,305.8163551,19,29-12-2029,Home,1,1.708889533
2556,42,Female,113851,271.3778485,27,30-12-2029,Toys,0,2.169389697
2557,19,Male,112509,237.0653842,48,31-12-2029,Books,1,3.205350171
2558,52,Female,38316,150.4121271,19,01-01-2030,Clothing,0,2.276844144
2559,24,Male,47304,142.2866471,,02-01-2030,Electronics,1,2.696948981
2560,38,Male,116058,252.6145821,7,03-01-2030,Home,1,2.969690758
2561,35,Female,107876,84.49855748,29,04-01-2030,Electronics,1,4.425413395
2562,20,Other,105366,173.6392847,43,05-01-2030,Books,1,3.092769014
2563,59,Male,33403,165.369741,5,06-01-2030,Home,1,2.449839394
,56,Other,100052,295.6307368,30,07-01-2030,Electronics,1,1.990944656
2565,58,Female,104627,38.00773868,49,08-01-2030,Toys,0,2.634703915
2566,66,Other,93495,415.6859967,43,09-01-2030,Electronics,0,3.062944418
2567,28,Other,51932,283.3772983,8,10-01-2030,Toys,0,3.984459429
2568,56,Other,116090,337.059207,42,11-01-2030,Clothing,0,1.484195105
2569,41,Other,56701,353.0314824,12,12-01-2030,Books,0,1.886436753
2570,63,Other,23385,149.2846477,42,13-01-2030,Electronics,0,2.518616063
2571,36,Male,119226,237.8339259,13,14-01-2030,Home,1,2.44159362
2572,21,Male,77241,478.3417482,26,15-01-2030,Books,0,2.56699235
2573,43,Male,30367,384.5190928,18,16-01-2030,Electronics,1,4.174085059
2574,55,Female,85030,484.9306532,42,17-01-2030,Home,1,2.296617612
2575,59,Other,66505,374.3959008,49,18-01-2030,Home,1,3.007592722
2576,49,Male,53332,91.92206916,20,19-01-2030,Home,1,3.495628131
2577,56,Female,105178,36.9452625,16,20-01-2030,Home,1,1.928714201
2578,62,Male,96325,290.9424112,37,21-01-2030,Electronics,1,3.874781549
2579,63,Male,55268,182.1175735,3,,Clothing,0,3.188445279
2580,53,Other,106486,141.3516655,27,23-01-2030,Toys,1,2.787124652
2581,57,Female,45563,404.5694432,15,24-01-2030,Toys,1,4.239136107
2582,54,Other,56404,186.6616672,34,25-01-2030,Toys,0,1.973981037
2583,50,Other,75182,161.91548,45,26-01-2030,Clothing,0,4.532703882
2584,53,Male,52991,425.7438586,22,27-01-2030,Home,0,3.244194941
2585,20,Other,67663,423.9122316,40,28-01-2030,Home,0,3.436699518
2586,26,Female,85886,181.4014857,,29-01-2030,Books,0,4.500235857
2587,25,Other,103848,417.086857,49,30-01-2030,Toys,0,4.270330751
2588,50,Other,44127,426.1353527,4,31-01-2030,Toys,0,3.406248275
2589,23,Other,77692,214.8456148,,01-02-2030,Home,1,4.012750815
2590,58,Male,114389,37.90419945,23,02-02-2030,Toys,0,2.733277961
2591,56,Female,57500,5.784399011,47,03-02-2030,Home,,3.189511014
2592,21,Male,53785,264.0297691,9,04-02-2030,Home,0,1.248280547
2593,30,,104146,175.3173692,24,05-02-2030,Home,0,1.359431672
2594,66,Male,109126,498.5802876,21,06-02-2030,Electronics,1,4.317701617
2595,19,Male,114979,387.3434448,41,07-02-2030,Electronics,0,1.238686623
2596,22,Male,67997,381.8313509,46,08-02-2030,Electronics,0,1.677596503
2597,61,Female,27170,477.8451703,16,09-02-2030,Electronics,0,4.183330636
2598,44,Other,33303,444.423577,25,10-02-2030,Clothing,0,1.004583803
2599,49,Male,91743,162.5028023,26,11-02-2030,Books,0,2.129617315
2600,38,Male,97852,87.16367469,49,12-02-2030,Books,0,3.336154631
2601,25,Female,55187,374.2166712,45,13-02-2030,Home,0,3.381799726
2602,55,Female,85034,192.2455774,9,14-02-2030,Toys,1,4.108611633
2603,25,Other,91776,239.2204626,15,15-02-2030,Electronics,0,3.023705018
2604,67,Female,21893,317.046877,39,16-02-2030,Books,1,3.037607478
2605,20,Other,33753,454.3969751,33,17-02-2030,Books,1,3.901242302
2606,61,Male,58090,212.4484381,1,18-02-2030,Electronics,1,2.994497853
2607,20,Male,84922,392.7418607,5,19-02-2030,Clothing,1,3.433964346
2608,39,Other,96768,137.8281967,9,20-02-2030,Clothing,1,4.591096273
2609,23,Female,79412,350.4960365,44,21-02-2030,Books,1,2.60580403
2610,19,Other,76030,5.781813434,6,,Clothing,1,2.540500284
2611,40,Female,37509,436.3960707,28,23-02-2030,Electronics,0,1.014195967
2612,61,Male,88653,20.03789208,45,24-02-2030,Books,0,3.453705046
2613,19,Female,56929,357.8131086,26,25-02-2030,Electronics,0,1.11908763
2614,55,Other,68291,27.89780368,28,26-02-2030,Clothing,1,3.016593959
2615,34,Other,24042,136.7916212,40,27-02-2030,Electronics,0,4.216935156
2616,52,Male,82574,251.1151898,15,28-02-2030,Clothing,1,3.199684282
2617,51,Female,57201,212.8696492,6,01-03-2030,Clothing,1,2.078544661
2618,40,Female,112282,99.95887673,27,02-03-2030,Electronics,0,
2619,47,Female,34016,170.2383813,38,03-03-2030,Clothing,1,2.078868016
2620,69,Male,,365.2146532,4,04-03-2030,Home,1,3.932127124
2621,25,Female,47938,336.2822608,11,05-03-2030,Electronics,0,3.441033821
2622,39,Other,63678,40.54821896,21,06-03-2030,Home,1,1.679985187
2623,61,Female,81720,374.9213337,30,07-03-2030,Electronics,0,4.620535499
2624,53,Male,76805,31.25771119,18,08-03-2030,Clothing,1,1.802574732
2625,22,Female,94323,273.7485626,35,09-03-2030,Clothing,1,4.958348297
2626,30,Female,21986,133.7310603,3,10-03-2030,Books,0,1.029241955
2627,46,Other,96478,295.9066131,12,11-03-2030,Books,0,2.053933509
2628,48,Female,102994,134.357556,27,12-03-2030,Home,0,1.799441189
2629,64,Other,32161,492.554195,30,13-03-2030,Clothing,1,1.055973641
2630,33,Other,40689,158.3154509,21,14-03-2030,Books,1,3.929471601
2631,59,Male,114699,124.7705147,38,15-03-2030,Clothing,0,3.773703208
2632,47,Other,80924,142.840319,21,16-03-2030,Electronics,0,4.169403857
2633,33,Other,119273,448.7540643,38,17-03-2030,Books,0,2.026794186
2634,29,Male,94308,319.9283202,40,18-03-2030,Home,1,2.777340668
2635,34,Other,83745,366.6886282,15,19-03-2030,Books,1,3.636454086
2636,33,Male,21211,459.4152025,18,20-03-2030,Clothing,0,2.759074016
2637,29,Female,20229,456.37688,29,21-03-2030,Toys,0,3.789303081
2638,25,Male,68542,370.7781941,48,22-03-2030,Toys,0,3.535893634
2639,37,Other,34345,102.9230923,38,23-03-2030,Clothing,1,1.458591212
2640,20,Male,51819,422.4697937,21,,Electronics,0,4.124172484
2641,33,Other,67779,105.8691369,17,25-03-2030,Books,0,3.882705436
2642,47,Female,102421,372.734913,41,26-03-2030,Toys,0,3.62333755
2643,62,Male,112244,344.3735179,18,27-03-2030,Electronics,1,1.620374425
,40,Female,85584,380.6499808,37,28-03-2030,Clothing,1,2.071985795
2645,45,Other,39950,268.679412,38,29-03-2030,Electronics,0,2.572708126
2646,68,Other,35173,321.1694602,12,,Clothing,1,2.119718487
2647,57,Female,78032,476.8934398,11,31-03-2030,Books,0,
2648,22,Male,119273,55.03885412,48,01-04-2030,Electronics,0,4.221430681
2649,37,Male,48036,157.879401,49,02-04-2030,Books,0,3.552928985
2650,57,Other,91356,307.6217215,20,03-04-2030,Electronics,0,3.261888526
2651,61,Female,34292,482.2067944,9,04-04-2030,Clothing,1,1.903810843
2652,18,Female,23052,52.30935159,1,05-04-2030,Clothing,0,4.672306249
2653,47,Male,64377,16.16186466,3,06-04-2030,Electronics,0,1.764732156
2654,38,Male,109317,32.59605124,21,07-04-2030,Clothing,1,4.179803731
2655,37,Male,87838,30.9408148,23,08-04-2030,Home,0,4.866690667
2656,23,Female,87819,454.3688496,9,09-04-2030,Home,1,3.908370917
2657,39,Male,35620,362.0226644,19,10-04-2030,Books,0,4.971435101
2658,35,Male,50461,340.1676513,45,11-04-2030,Home,0,3.604204468
2659,25,Other,40750,263.673546,46,12-04-2030,Home,0,1.869841374
2660,56,,118426,392.0665454,19,13-04-2030,Toys,0,1.815277975
2661,49,Male,108719,82.04575642,23,14-04-2030,Toys,1,2.298257137
2662,50,Female,29472,199.0108889,27,15-04-2030,Toys,0,1.028520081
2663,33,Female,89263,247.5521041,27,16-04-2030,Toys,1,3.72679388
2664,29,Other,77602,59.65270135,39,17-04-2030,Clothing,1,2.074671139
2665,55,Male,45523,212.6592861,36,18-04-2030,Books,1,4.260732929
2666,69,Other,50766,161.6683807,12,19-04-2030,,0,2.436690602
2667,51,Female,86060,22.61316217,27,20-04-2030,Home,1,
,31,Other,29079,72.68402435,46,21-04-2030,Books,1,4.862755666
2669,53,Female,28399,383.1982275,34,22-04-2030,Home,1,1.968688492
2670,50,Other,80726,13.9287652,33,23-04-2030,Books,0,3.88501639
2671,40,Other,112906,467.4553831,28,24-04-2030,Electronics,0,
2672,67,Male,36532,47.78019306,31,25-04-2030,Electronics,1,1.88399263
,62,Other,,400.6228566,32,26-04-2030,Books,1,3.003987346
2674,19,Male,63162,449.8151878,20,27-04-2030,Clothing,0,2.400807701
2675,58,Male,23749,470.8621145,,28-04-2030,Home,1,4.087624974
